tk,Œ¿–«±‡∫≈,X,Y,Z,÷”≤Ó,Œ¿–«±Í ∂,PRN,tk,X,Y,Z,clockBias
25,PC38,-6958.804022,32256.18651,-26109.71513,137.647406,C,38,1486,-6958799.91,32256186.2,-26109714,0.000137685
25,PC39,-17217.69967,19848.473,32982.67438,-7.228192,C,39,1486,-17217696.8,19848474.1,32982673.1,-7.17E-06
25,PC40,-24309.84683,33204.11268,-9810.250255,-57.14467,C,40,1486,-24309841.8,33204114.5,-9810249.13,-5.71E-05
25,PC41,14231.26324,-23790.96663,3188.901273,-892.858294,C,41,1486,14231260.2,-23790967.5,3188901.31,-0.00089287
25,PC42,12296.7108,10215.12627,22922.71552,-453.216827,C,42,1486,12296711.8,10215124.8,22922714.7,-0.000453241
25,PC43,27541.75028,-4033.462869,2165.655597,60.937687,C,43,1486,27541748.8,-4033465.94,2165654.8,6.10E-05
25,PC44,5455.708074,15551.7183,-22536.26268,388.660378,C,44,1486,5455709.2,15551717,-22536261.9,0.000388696
25,PC45,-7665.914363,16180.90449,21388.2584,-71.024568,C,45,1486,-7665911.81,16180904.5,21388257.8,-7.09E-05
25,PC46,-19234.32043,-18437.11931,8354.631797,-125.019,C,46,1486,-19234321.5,-18437116.5,8354631.32,-0.000124946
30,PC06,-8159.717929,23300.95802,34219.17602,119.206118,C,6,1786,-8159714.32,23300958.6,34219175.1,0.000119281
30,PC07,-16478.94315,37489.8616,-10375.73426,-824.034545,C,7,1786,-16478939.9,37489862.3,-10375733.4,-0.00082395
30,PC08,-903.409757,36168.25172,-21461.56862,27.457512,C,8,1786,-903406.614,36168250.4,-21461568.8,2.75E-05
30,PC09,1689.029529,25760.34246,33870.97204,-509.132116,C,9,1786,1689033.16,25760341.1,33870971.8,-0.000509038
30,PC10,-10507.57668,37747.70483,-15933.92502,79.287463,C,10,1786,-10507573.6,37747705.1,-15933924.1,7.93E-05
30,PC11,27057.62838,2846.2927,-6130.024096,417.81096,C,11,1786,27057626.8,2846291.02,-6130026.66,0.000417884
30,PC12,13853.895,12864.59591,-20487.94128,766.59766,C,12,1786,13853891.8,12864595.3,-20487943.6,0.000766661
30,PC13,5080.387373,39337.16804,-13702.15666,418.519407,C,13,1786,5080391.39,39337166.1,-13702157.1,0.000418566
30,PC14,16501.49424,835.406412,22496.98175,221.506197,C,14,1786,16501493.8,835403.456,22496980.5,0.000221567
30,PC16,-10821.1806,22020.8708,34530.98589,-347.987971,C,16,1786,-10821176.9,22020871.2,34530985.3,-0.000347918
30,PC19,-18445.85117,9633.533812,-18576.62687,-925.608107,C,19,1786,-18445849.1,9633535.1,-18576626.4,-0.000925549
30,PC20,-12823.43893,-9202.719185,-22996.49963,-176.422613,C,20,1786,-12823439.1,-9202717.78,-22996498.5,-0.000176361
30,PC21,-1186.678167,24241.34497,13815.18241,-961.948655,C,21,1786,-1186675.01,24241344.2,13815181.4,-0.000961887
30,PC22,-13850.3296,24026.90333,-3230.378114,-104.675852,C,22,1786,-13850325.9,24026903.9,-3230378.31,-0.000104609
30,PC23,8306.455248,-15515.78985,-21663.03372,-780.288918,C,23,1786,8306453.32,-15515789.9,-21663032.8,-0.000780207
30,PC24,19143.74137,19167.82834,-6665.45472,897.295072,C,24,1786,19143742.9,19167825.3,-6665453.97,0.000897345
30,PC25,19197.37363,1629.87029,-20195.55563,329.507979,C,25,1786,19197373.1,1629868.31,-20195554.8,0.000329547
30,PC26,8736.186438,24449.49133,10162.62572,-251.21275,C,26,1786,8736188.98,24449489.2,10162625.7,-0.00025118
30,PC27,-4223.995942,-15621.08543,22715.35284,273.121924,C,27,1786,-4223997.04,-15621084.3,22715352,0.000273155
30,PC28,14657.54202,-14350.11174,18927.55487,207.833765,C,28,1786,14657539.9,-14350113,18927554,0.000207865
30,PC29,-27431.00522,4632.70602,-2164.353749,243.620177,C,29,1786,-27431003.5,4632708.83,-2164353.02,0.000243659
30,PC30,-21900.21134,-8256.957669,15171.05091,-26.96583,C,30,1786,-21900211,-8256954.82,15171050.8,-2.69E-05
30,PC32,1068.645151,-24268.50366,-13703.22705,-569.776263,C,32,1786,1068642.47,-24268502.9,-13703226.2,-0.000569751
30,PC33,18401.13027,-9582.803199,18661.95123,-949.922847,C,33,1786,18401128.5,-9582804.78,18661950.4,-0.000949974
30,PC34,23005.98184,7376.122578,-14000.56298,372.332008,C,34,1786,23005981.4,7376119.71,-14000563.1,0.000372359
30,PC35,-14171.22698,14934.40395,-18831.52864,430.352415,C,35,1786,-14171225.4,14934404.9,-18831527.4,0.000430387
30,PC36,-19332.6645,-2598.812876,19973.3909,-10.056303,C,36,1786,-19332663.9,-2598810.9,19973390.2,-1.01E-05
30,PC37,-7840.218827,-24626.7632,-10558.07567,-937.30996,C,37,1786,-7840221.15,-24626761.2,-10558075.5,-0.000937302
30,PC38,-6793.957395,31863.57602,-26630.75811,137.648133,C,38,1786,-6793953.36,31863575.7,-26630757,0.000137686
30,PC39,-17609.11844,19897.67889,32741.78323,-7.228237,C,39,1786,-17609115.6,19897680.1,32741782,-7.17E-06
30,PC40,-24103.0776,33563.24826,-9074.094481,-57.145189,C,40,1786,-24103072.6,33563250.1,-9074093.3,-5.71E-05
30,PC41,14201.23865,-23668.63678,4115.420588,-892.85989,C,41,1786,14201235.6,-23668637.6,4115420.66,-0.000892871
30,PC42,11954.06304,10915.4839,22781.23817,-453.215803,C,42,1786,11954064.1,10915482.5,22781237.3,-0.00045324
30,PC43,27604.7561,-3994.640321,1244.116018,60.938118,C,43,1786,27604754.6,-3994643.36,1244115.18,6.10E-05
30,PC44,4686.212523,15634.67418,-22650.82196,388.663821,C,44,1786,4686213.61,15634673,-22650821.1,0.0003887
30,PC45,-8091.714545,15575.95818,21679.05676,-71.025271,C,45,1786,-8091712.1,15575958.2,21679056.1,-7.09E-05
30,PC46,-19348.69253,-18687.99575,7490.936529,-125.019921,C,46,1786,-19348693.6,-18687993,7490936.01,-0.000124947
35,PC06,-8535.021743,23227.21595,34173.35124,119.213629,C,6,-1514,-8535017.32,23227216.9,34173350.3,0.000119288
35,PC07,-16290.35965,37750.53897,-9715.901412,-824.052975,C,7,-1514,-16290355.6,37750539.8,-9715901.27,-0.000823968
35,PC08,-629.478774,35779.8314,-22115.23122,27.448662,C,8,-1514,-629475.351,35779830.2,-22115230.8,2.75E-05
35,PC09,1363.113279,25572.01117,34020.87744,-509.147678,C,9,-1514,1363117.75,25572010,34020877.2,-0.000509052
35,PC10,-10367.71984,38044.52801,-15329.29727,79.282862,C,10,-1514,-10367716.2,38044528.2,-15329297,7.93E-05
35,PC11,26830.85253,2875.323275,-7036.050406,417.816991,C,11,-1514,26830851.2,2875321.02,-7036052,0.00041789
35,PC12,13144.76705,12921.7739,-20913.76435,766.595058,C,12,-1514,13144764.5,12921773.1,-20913766.1,0.000766658
35,PC13,5400.318341,39030.41156,-14432.42258,418.520486,C,13,-1514,5400322.49,39030409.6,-14432422.6,0.000418565
35,PC14,16184.70637,1540.751452,22690.75231,221.531668,C,14,-1514,16184706.4,1540747.62,22690751,0.00022159
35,PC16,-11206.61828,21975.86597,34430.81664,-347.994616,C,16,-1514,-11206613.8,21975866.7,34430816.2,-0.000347925
35,PC19,-18187.75148,9040.059521,-19119.92635,-925.607118,C,19,-1514,-18187749.5,9040061.74,-19119925.4,-0.000925548
35,PC20,-12490.86081,-9915.864736,-22882.05497,-176.433731,C,20,-1514,-12490861.5,-9915862.55,-22882053.9,-0.000176373
35,PC21,-1397.058001,24649.85597,13051.20483,-961.948482,C,21,-1514,-1397054.25,24649855,13051204.4,-0.000961887
35,PC22,-13818.84008,23902.07562,-4156.966545,-104.671648,C,22,-1514,-13818836.1,23902076.5,-4156966.05,-0.000104605
35,PC23,8750.385936,-14914.33325,-21909.18993,-780.2882,C,23,-1514,8750383.42,-14914334,-21909188.8,-0.000780207
35,PC24,19224.30726,19371.81936,-5781.726921,897.305534,C,24,-1514,19224309.2,19371815.7,-5781727.05,0.000897355
35,PC25,19586.88381,2193.894959,-19762.65207,329.510778,C,25,-1514,19586883.1,2193892.01,-19762651.7,0.00032955
35,PC26,8480.915614,24185.81839,10976.42699,-251.214369,C,26,-1514,8480918.88,24185816.4,10976426.2,-0.000251183
35,PC27,-3445.583766,-15690.22321,22799.26047,273.123578,C,27,-1514,-3445585.92,-15690222,22799259.5,0.000273156
35,PC28,15296.57389,-14381.16125,18390.68186,207.835074,C,28,-1514,15296571.1,-14381162.8,18390681.4,0.000207866
35,PC29,-27493.86467,4598.994326,-1239.007121,243.621734,C,29,-1514,-27493862.8,4598997.7,-1239007.23,0.000243661
35,PC30,-21375.50507,-8352.875853,15851.9731,-26.967256,C,30,-1514,-21375505.3,-8352872.56,15851972.4,-2.69E-05
35,PC32,1276.409955,-24676.44831,-12936.12454,-569.778029,C,32,-1514,1276406.64,-24676447.3,-12936124.3,-0.000569753
35,PC33,18147.261,-8986.067033,19200.35284,-949.923753,C,33,-1514,18147259.3,-8986069.35,19200351.6,-0.000949975
35,PC34,22521.93262,7468.26257,-14720.1075,372.334489,C,34,-1514,22521932.8,7468259.12,-14720106.9,0.00037236
35,PC35,-14805.9437,14986.37003,-18292.78649,430.349746,C,35,-1514,-14805941.2,14986371.3,-18292785.7,0.000430384
35,PC36,-19704.09825,-3165.257757,19523.64891,-10.052244,C,36,-1514,-19704097.5,-3165254.78,19523648.6,-1.01E-05
35,PC37,-7585.355381,-24346.61636,-11362.42704,-937.310739,C,37,-1514,-7585358.31,-24346614.6,-11362426.2,-0.000937303
35,PC38,-6646.42353,31464.03879,-27138.97892,137.64885,C,38,-1514,-6646419.03,31464038.9,-27138977.5,0.000137687
35,PC39,-17998.01246,19963.96023,32485.22562,-7.228274,C,39,-1514,-17998008.8,19963961.7,32485224.6,-7.17E-06
35,PC40,-23880.91005,33913.15953,-8333.63961,-57.145708,C,40,-1514,-23880904.4,33913161.5,-8333639.3,-5.71E-05
35,PC41,14160.56211,-23517.01654,5035.14681,-892.861518,C,41,-1514,14160558.7,-23517017.7,5035146.26,-0.000892874
35,PC42,11628.18172,11617.75531,22602.32522,-453.214788,C,42,-1514,11628183.5,11617753,22602324.5,-0.000453239
35,PC43,27637.22184,-3953.233453,320.525705,60.938581,C,43,-1514,27637220.3,-3953237.16,320525.787,6.10E-05
35,PC44,3915.202961,15733.04883,-22728.04753,388.667265,C,44,-1514,3915205.02,15733047.5,-22728046.6,0.000388703
35,PC45,-8534.470506,14971.72728,21934.02594,-71.025961,C,45,-1514,-8534467.43,14971728.1,21934025,-7.09E-05
35,PC46,-19450.83776,-18912.28402,6614.897706,-125.020846,C,46,-1514,-19450839.2,-18912280.7,6614898.01,-0.000124949
40,PC06,-8913.199686,23169.98281,34111.20477,119.221134,C,6,-1214,-8913195.31,23169983.8,34111203.9,0.000119296
40,PC07,-16090.59886,38002.82632,-9051.446343,-824.071344,C,7,-1214,-16090594.8,38002827.1,-9051446.16,-0.000823986
40,PC08,-372.799799,35379.68361,-22758.23687,27.439649,C,8,-1214,-372796.444,35379682.3,-22758236.5,2.75E-05
40,PC09,1029.298468,25398.47207,34154.97596,-509.163242,C,9,-1214,1029302.86,25398470.9,34154975.7,-0.000509067
40,PC10,-10215.06041,38335.13455,-14717.40712,79.278171,C,10,-1214,-10215056.7,38335134.8,-14717406.8,7.93E-05
40,PC11,26573.95693,2911.555551,-7930.436385,417.822995,C,11,-1214,26573955.6,2911553.38,-7930437.99,0.000417896
40,PC12,12423.02023,12995.04878,-21304.96083,766.592248,C,12,-1214,12423017.6,12995048.1,-21304962.5,0.000766655
40,PC13,5706.482252,38709.68516,-15155.68117,418.521854,C,13,-1214,5706486.32,38709683.1,-15155681.2,0.000418566
40,PC14,15880.09747,2257.888781,22847.10361,221.557156,C,14,-1214,15880097.6,2257885.09,22847102.3,0.000221615
40,PC16,-11593.72527,21947.90717,34314.39265,-348.001304,C,16,-1214,-11593720.8,21947907.9,34314392.2,-0.000347931
40,PC19,-17934.74364,8424.788011,-19631.62587,-925.606078,C,19,-1214,-17934741.8,8424790.14,-19631624.9,-0.000925547
40,PC20,-12174.8747,-10631.55413,-22729.78447,-176.444854,C,20,-1214,-12174875.4,-10631552,-22729783.4,-0.000176384
40,PC21,-1588.36704,25038.35032,12265.7298,-961.948312,C,21,-1214,-1588363.28,25038349.3,12265729.4,-0.000961886
40,PC22,-13777.29417,23747.68848,-5076.702867,-104.667417,C,22,-1214,-13777290.2,23747689.3,-5076702.4,-0.000104601
40,PC23,9210.337964,-14315.18706,-22119.20309,-780.28743,C,23,-1214,9210335.55,-14315187.9,-22119201.9,-0.000780206
40,PC24,19290.66454,19549.85526,-4888.445182,897.316009,C,24,-1214,19290666.4,19549851.7,-4888445.29,0.000897365
40,PC25,19977.70588,2738.276666,-19297.14517,329.513575,C,25,-1214,19977705.2,2738273.71,-19297144.8,0.000329553
40,PC26,8203.759155,23905.33518,11772.0592,-251.215983,C,26,-1214,8203762.35,23905333.2,11772058.5,-0.000251185
40,PC27,-2666.491382,-15775.007,22845.47379,273.125191,C,27,-1214,-2666493.49,-15775005.9,22845472.9,0.000273158
40,PC28,15916.09742,-14422.90438,17823.46818,207.83637,C,28,-1214,15916094.7,-14422906,17823467.7,0.000207867
40,PC29,-27526.02498,4561.967824,-311.614532,243.62325,C,29,-1214,-27526023.1,4561971.18,-311614.607,0.000243662
40,PC30,-20830.18466,-8462.394252,16506.68842,-26.968711,C,30,-1214,-20830184.9,-8462391.06,16506687.7,-2.69E-05
40,PC32,1465.268187,-25064.07737,-12147.63178,-569.779779,C,32,-1214,1465264.85,-25064076.4,-12147631.5,-0.000569755
40,PC33,17898.70477,-8367.805254,19707.06058,-949.924656,C,33,-1214,17898703.2,-8367807.51,19707059.4,-0.000949976
40,PC34,22015.8655,7573.334206,-15415.39667,372.336953,C,34,-1214,22015865.7,7573330.86,-15415396.1,0.000372363
40,PC35,-15420.80415,15048.0964,-17723.831,430.347087,C,35,-1214,-15420801.7,15048097.8,-17723830.2,0.000430381
40,PC36,-20076.83123,-3711.717519,19041.72381,-10.048168,C,36,-1214,-20076830.6,-3711714.56,19041723.5,-1.01E-05
40,PC37,-7308.987199,-24049.60199,-12148.04418,-937.311592,C,37,-1214,-7308990.06,-24049600.2,-12148043.4,-0.000937304
40,PC38,-6516.48933,31058.34043,-27634.13334,137.649573,C,38,-1214,-6516484.9,31058340.5,-27634131.9,0.000137687
40,PC39,-18383.63558,20047.18823,32213.12108,-7.228322,C,39,-1214,-18383632,20047189.8,32213120.1,-7.17E-06
40,PC40,-23643.76181,34253.18428,-7589.236678,-57.146228,C,40,-1214,-23643756.1,34253186.2,-7589236.35,-5.71E-05
40,PC41,14110.57349,-23335.85511,5946.563486,-892.86316,C,41,-1214,14110570.2,-23335856.3,5946562.96,-0.000892876
40,PC42,11319.49661,12320.38011,22386.2719,-453.213774,C,42,-1214,11319498.4,12320377.9,22386271.2,-0.000453238
40,PC43,27639.25236,-3907.956804,-603.592802,60.939039,C,43,-1214,27639250.8,-3907960.46,-603592.764,6.10E-05
40,PC44,3144.253566,15846.75698,-22767.80919,388.670737,C,44,-1214,3144255.59,15846755.7,-22767808.3,0.000388706
40,PC45,-8993.600298,14369.65175,22152.74641,-71.026628,C,45,-1214,-8993597.33,14369652.6,22152745.5,-7.10E-05
40,PC46,-19539.48202,-19110.28694,5727.959621,-125.021778,C,46,-1214,-19539483.5,-19110283.6,5727959.9,-0.00012495
45,PC06,-9293.526288,23129.36562,34032.76214,119.228631,C,6,-914,-9293521.95,23129366.6,34032761.2,0.000119303
45,PC07,-15880.03889,38246.24613,-8382.685806,-824.089676,C,7,-914,-15880034.8,38246246.9,-8382685.57,-0.000824004
45,PC08,-133.870058,34968.57732,-23390.27685,27.430783,C,8,-914,-133866.775,34968576,-23390276.5,2.75E-05
45,PC09,688.234622,25240.04927,34273.19873,-509.178831,C,9,-914,688238.945,25240048.1,34273198.5,-0.000509082
45,PC10,-10049.88423,38618.98203,-14098.54835,79.273168,C,10,-914,-10049880.5,38618982.3,-14098548,7.93E-05
45,PC11,26287.57619,2956.249968,-8811.699364,417.82894,C,11,-914,26287574.7,2956247.88,-8811700.98,0.000417902
45,PC12,11690.2166,13084.85092,-21660.88074,766.589604,C,12,-914,11690213.8,13084850.3,-21660882.3,0.000766652
45,PC13,5998.278823,38375.60457,-15871.58043,418.522831,C,13,-914,5998282.82,38375602.5,-15871580.5,0.000418567
45,PC14,15588.51368,2985.428069,22965.78352,221.582718,C,14,-914,15588513.9,2985424.53,22965782.3,0.000221641
45,PC16,-11981.75513,21937.04741,34181.76335,-348.008023,C,16,-914,-11981750.7,21937048.2,34181762.9,-0.000347937
45,PC19,-17688.05447,7788.690038,-20110.87658,-925.605063,C,19,-914,-17688052.7,7788692.07,-20110875.7,-0.000925546
45,PC20,-11875.92712,-11348.20974,-22539.93724,-176.455988,C,20,-914,-11875927.9,-11348207.7,-22539936.2,-0.000176395
45,PC21,-1761.285465,25405.55307,11460.05047,-961.948159,C,21,-914,-1761281.69,25405552.1,11460050,-0.000961886
45,PC22,-13727.03867,23563.51133,-5988.070853,-104.663225,C,22,-914,-13727034.8,23563512.2,-5988070.41,-0.000104597
45,PC23,9685.641131,-13719.73926,-22292.72656,-780.286762,C,23,-914,9685638.81,-13719740.1,-22292725.4,-0.000780205
45,PC24,19341.60606,19702.37219,-3987.08485,897.326484,C,24,-914,19341608,19702368.6,-3987084.93,0.000897376
45,PC25,20368.50542,3262.349279,-18799.80046,329.516341,C,25,-914,20368504.9,3262346.32,-18799800.1,0.000329555
45,PC26,7904.335701,23609.33714,12548.20505,-251.217635,C,26,-914,7904338.82,23609335.2,12548204.3,-0.000251187
45,PC27,-1888.316561,-15875.33283,22853.91758,273.126794,C,27,-914,-1888318.63,-15875331.8,22853916.6,0.000273159
45,PC28,16514.93898,-14474.41255,17226.8492,207.837673,C,28,-914,16514936.2,-14474414.2,17226848.8,0.000207868
45,PC29,-27527.62113,4520.329387,616.292498,243.6248,C,29,-914,-27527619.3,4520332.72,616292.45,0.000243664
45,PC30,-20265.5033,-8586.25936,17134.11541,-26.97014,C,30,-914,-20265503.5,-8586256.27,17134114.7,-2.70E-05
45,PC32,1635.914739,-25430.12444,-11339.05311,-569.781499,C,32,-914,1635911.39,-25430123.5,-11339052.8,-0.000569757
45,PC33,17656.67513,-7729.002444,20181.24,-949.925606,C,33,-914,17656673.6,-7729004.64,20181238.8,-0.000949977
45,PC34,21488.95587,7692.152432,-16085.28481,372.339408,C,34,-914,21488956,7692149.19,-16085284.2,0.000372365
45,PC35,-16014.67824,15118.61422,-17125.5986,430.344407,C,35,-914,-16014675.8,15118615.6,-17125597.8,0.000430378
45,PC36,-20449.53791,-4237.524971,18528.40972,-10.044104,C,36,-914,-20449537.3,-4237522.02,18528409.4,-1.00E-05
45,PC37,-7010.727576,-23737.01597,-12913.63121,-937.31241,C,37,-914,-7010730.37,-23737014.3,-12913630.5,-0.000937305
45,PC38,-6404.40789,30647.25845,-28115.98353,137.650264,C,38,-914,-6404403.52,30647258.5,-28115982.1,0.000137688
45,PC39,-18765.24795,20147.20158,31925.59661,-7.228357,C,39,-914,-18765244.4,20147203.2,31925595.6,-7.17E-06
45,PC40,-23392.07894,34582.67907,-6841.238542,-57.146755,C,40,-914,-23392073.2,34582681,-6841238.18,-5.71E-05
45,PC41,14052.63248,-23124.99524,6848.16852,-892.864787,C,41,-914,14052629.2,-23124996.4,6848168.02,-0.000892877
45,PC42,11028.34862,13021.78054,22133.43416,-453.212773,C,42,-914,11028350.5,13021778.4,22133433.4,-0.000453237
45,PC43,27611.04408,-3857.536018,-1526.716198,60.939488,C,43,-914,27611042.5,-3857539.61,-1526716.21,6.10E-05
45,PC44,2374.933003,15975.62655,-22770.03837,388.674159,C,44,-914,2374935,15975625.4,-22770037.5,0.00038871
45,PC45,-9468.440485,13771.14171,22334.85864,-71.027323,C,45,-914,-9468437.62,13771142.5,22334857.8,-7.10E-05
45,PC46,-19613.38207,-19282.39311,4831.584305,-125.02273,C,46,-914,-19613383.5,-19282389.8,4831584.55,-0.000124951
50,PC06,-9675.271997,23105.43962,33938.05669,119.236073,C,6,-614,-9675267.69,23105440.7,33938055.8,0.000119311
50,PC07,-15659.07832,38480.33784,-7709.938499,-824.108181,C,7,-614,-15659074.2,38480338.6,-7709938.21,-0.000824023
50,PC08,86.847415,34547.30257,-24011.04788,27.422058,C,8,-614,86850.6236,34547301.2,-24011047.5,2.75E-05
50,PC09,340.584847,25097.03828,34375.48395,-509.194309,C,9,-614,340589.098,25097037.2,34375483.7,-0.000509097
50,PC10,-9872.500457,38895.54103,-13473.0177,79.268471,C,10,-614,-9872496.69,38895541.3,-13473017.3,7.93E-05
50,PC11,25972.43424,3010.627279,-9678.377774,417.834846,C,11,-614,25972432.7,3010625.28,-9678379.4,0.000417908
50,PC12,10947.94836,13191.52231,-21980.93256,766.58694,C,12,-614,10947945.5,13191521.8,-21980934,0.000766649
50,PC13,6275.135375,38028.81146,-16579.77191,418.524021,C,13,-614,6275139.29,38028809.4,-16579772,0.000418567
50,PC14,15310.72379,3721.931826,23046.602,221.608178,C,14,-614,15310724.1,3721928.43,23046600.8,0.000221666
50,PC16,-12369.95967,21943.30705,34032.98581,-348.01474,C,16,-614,-12369955.3,21943307.9,34032985.4,-0.000347944
50,PC19,-17448.85929,7132.813597,-20556.88319,-925.604046,C,19,-614,-17448857.6,7132815.54,-20556882.3,-0.000925545
50,PC20,-11594.37524,-12064.2351,-22312.82462,-176.467127,C,20,-614,-11594376.1,-12064233.1,-22312823.6,-0.000176406
50,PC21,-1916.569483,25750.24539,10635.49329,-961.94799,C,21,-614,-1916565.69,25750244.5,10635492.8,-0.000961886
50,PC22,-13669.43859,23349.40771,-6889.56801,-104.659005,C,22,-614,-13669434.8,23349408.5,-6889567.59,-0.000104592
50,PC23,10175.54726,-13129.34243,-22429.47386,-780.286057,C,23,-614,10175545,-13129343.3,-22429472.7,-0.000780204
50,PC24,19375.96372,19829.88823,-3079.13492,897.336948,C,24,-614,19375965.6,19829884.7,-3079134.97,0.000897386
50,PC25,20757.92058,3765.529306,-18271.43607,329.519097,C,25,-614,20757920.1,3765526.34,-18271435.7,0.000329558
50,PC26,7582.347593,23299.15305,13303.57954,-251.219287,C,26,-614,7582350.64,23299151.2,13303578.9,-0.000251188
50,PC27,-1112.649449,-15991.00876,22824.57909,273.128398,C,27,-614,-1112651.48,-15991007.9,22824578.2,0.000273161
50,PC28,17091.99106,-14534.69579,16601.80879,207.838922,C,28,-614,17091988.3,-14534697.5,16601808.3,0.00020787
50,PC29,-27498.88048,4472.795236,1543.181548,243.626311,C,29,-614,-27498878.7,4472798.54,1543181.53,0.000243665
50,PC30,-19682.76803,-8725.14485,17733.21787,-26.971581,C,30,-614,-19682768.2,-8725141.87,17733217.2,-2.70E-05
50,PC32,1789.120082,-25773.3807,-10511.72607,-569.783258,C,32,-614,1789116.72,-25773379.7,-10511725.8,-0.000569759
50,PC33,17422.33314,-7070.719085,20622.11041,-949.926539,C,33,-614,17422331.7,-7070721.23,20622109.2,-0.000949978
50,PC34,20942.43759,7825.463367,-16728.66805,372.341876,C,34,-614,20942437.7,7825460.23,-16728667.5,0.000372368
50,PC35,-16586.50398,15196.89637,-16499.07431,430.341722,C,35,-614,-16586501.6,15196897.9,-16499073.5,0.000430375
50,PC36,-20820.86533,-4742.095652,17984.55241,-10.040051,C,36,-614,-20820864.8,-4742092.72,17984552.1,-1.00E-05
50,PC37,-6690.272871,-23410.18751,-13657.92513,-937.31328,C,37,-614,-6690275.6,-23410185.8,-13657924.4,-0.000937306
50,PC38,-6310.398008,30231.5807,-28584.2981,137.65098,C,38,-614,-6310393.72,30231580.7,-28584296.7,0.000137689
50,PC39,-19142.11736,20263.80673,31622.78665,-7.228395,C,39,-614,-19142113.8,20263808.3,31622785.6,-7.17E-06
50,PC40,-23126.33509,34901.0205,-6089.999713,-57.147278,C,40,-614,-23126329.4,34901022.3,-6089999.32,-5.71E-05
50,PC41,13988.11285,-22884.37414,7738.476638,-892.866412,C,41,-614,13988109.6,-22884375.3,7738476.16,-0.000892879
50,PC42,10754.98879,13720.36723,21844.22808,-453.211789,C,42,-614,10754990.7,13720365.2,21844227.3,-0.000453236
50,PC43,27552.88411,-3800.713318,-2447.322922,60.939923,C,43,-614,27552882.5,-3800716.85,-2447322.98,6.10E-05
